CLA 120     ,Latin: Fundamentals-II  ,SP  ,2013
CLA 121     ,New Testament Greek  ,SP  ,2013
CLA 220     ,Republican&Imperial Latin Lit-I  ,SP  ,2013
CLA 302     ,History of Ancient Rome  ,SP  ,2013
CLA 330     ,Intro to Classical Mythology  ,SP  ,2013
CON 001     ,Convocations  ,SP  ,2013
CRW 245     ,Intermediate Fiction Writing  ,SP  ,2013
CRW 270     ,Creative Writing on Nature and the Environment ,SP  ,2013
CRW 400     ,Directed Study  ,SP  ,2013
CRW 401     ,Independent Study  ,SP  ,2013
CSC 117     ,Intro to Computer Science  ,SP  ,2013
CSC 223     ,Interm Program & Data Structures  ,SP  ,2013
CSC 223L    ,CSC 223 lab  ,SP  ,2013
CSC 332     ,Design & Analysis of Algorithms  ,SP  ,2013
CSC 334     ,Theoretical Foundations Comp Sci  ,SP  ,2013
CSC 336     ,Software Engineering  ,SP  ,2013
CSC 339     ,Topics: Artificial Intelligence  ,SP  ,2013
CSC 401     ,Independent Study  ,SP  ,2013
CSC 402     ,Research Participation  ,SP  ,2013
DRA 111     ,Practicum  ,SP  ,2013
DRA 112     ,Practicum  ,SP  ,2013
DRA 114     ,Beginning Modern Dance Technique  ,SP  ,2013
DRA 116     ,Modern Dance Performance  ,SP  ,2013
DRA 117     ,Acting-I  ,SP  ,2013
DRA 133     ,Foundations of Dramatic Lit.-I  ,SP  ,2013
DRA 310     ,Acting-II: Improvisation  ,SP  ,2013
DRA 332     ,Shakespeare-II  ,SP  ,2013
DRA 341     ,Contemporary London Theatre  ,SP  ,2013
DRA 351     ,Lighting Design  ,SP  ,2013
DRA 360     ,Video Prod. & Acting for Camera  ,SP  ,2013
DRA 361     ,Video Prod.&Acting for Camera-II  ,SP  ,2013
DRA 401     ,Independent Study  ,SP  ,2013
DRA 500     ,Senior Seminar  ,SP  ,2013
ECO 110     ,Intro to Economics  ,SP  ,2013
ECO 210     ,Macroeconomic Analysis  ,SP  ,2013
ECO 220     ,Microeconomic Analysis  ,SP  ,2013
ECO 260     ,Financial Accounting  ,SP  ,2013
ECO 360     ,Economic Development  ,SP  ,2013
ECO 370     ,History of Economic Thought  ,SP  ,2013
ECO 385     ,Health Economics  ,SP  ,2013
ECO 390     ,Econometrics  ,SP  ,2013
ECO 395     ,Empirical Analysis Econ/Finance  ,SP  ,2013
ECO 401     ,Independent Study  ,SP  ,2013
ECO 470     ,Managerial Economics  ,SP  ,2013
ECO 475     ,Financial Markets & Institutions  ,SP  ,2013
ECO 480     ,Industrial Organization  ,SP  ,2013
ECO 500     ,Senior Seminar  ,SP  ,2013
EDU 224     ,Fine Arts/Elem-Content & Methods  ,SP  ,2013
EDU 228     ,Educational Psychology  ,SP  ,2013
EDU 344     ,Social Studies Methods  ,SP  ,2013
EDU 345     ,Math Methods  ,SP  ,2013
EDU 551     ,Elementary Sch Student Teaching Seminar in Analysis of Teaching ,SP  ,2013
EDU 553     ,K-12 Student Teaching & Seminar in the Analysis of Teaching ,SP  ,2013
EDU 555     ,Secondary School Student Teachng Seminar in Analysis of Teaching ,SP  ,2013
ENG 170     ,Topics in Writing  ,SP  ,2013
ENG 205     ,Children's & Adolescent Lit  ,SP  ,2013
ENG 220     ,British Literature-II  ,SP  ,2013
ENG 230     ,American Literature  ,SP  ,2013
ENG 235     ,Topics: Lit in Translation  ,SP  ,2013
ENG 302     ,Shakespeare-II  ,SP  ,2013
ENG 312     ,Montaigne & Shakespeare  ,SP  ,2013
ENG 333     ,Spenser  ,SP  ,2013
ENG 354     ,Thoreau  ,SP  ,2013
ENG 365     ,Sterne and Melville  ,SP  ,2013
ENG 379     ,Atlantic Modernisms  ,SP  ,2013
ENG 400     ,Directed Study  ,SP  ,2013
ENG 401     ,Independent Study  ,SP  ,2013
ENG 500     ,Senior Seminar  ,SP  ,2013
ENS 210     ,Intro to Environmental Studies  ,SP  ,2013
ENS 251     ,Human Ecology in the Yucatan  ,SP  ,2013
ENS 253     ,Art of Walking  ,SP  ,2013
FLM 205     ,Introduction to Film  ,SP  ,2013
FLM 305     ,Film Theory  ,SP  ,2013
FRE 120     ,Intro French Lang. & Culture-II  ,SP  ,2013
FRE 210     ,Intermediate Workshop  ,SP  ,2013
FRE 220     ,Intermediate Workshop  ,SP  ,2013
FRE 251     ,Contemporary French Culture  ,SP  ,2013
FRE 271     ,Group Conversation  ,SP  ,2013
FRE 350     ,Contemporary French Culture  ,SP  ,2013
FRE 401     ,Independent Study  ,SP  ,2013
FRE 410     ,Food for Thought: Eating in French Literature ,SP  ,2013
FRE 500     ,Senior Seminar  ,SP  ,2013
GER 120     ,German Culture and Language-II  ,SP  ,2013
GER 220     ,Images of History & Civilization  ,SP  ,2013
GER 370     ,Issues/Contemporary GemanCulture  ,SP  ,2013
GNS 401     ,Independent Study  ,SP  ,2013
GOV 110     ,Intro to Politics  ,SP  ,2013
GOV 210     ,American Politics & Institutions  ,SP  ,2013
GOV 225     ,US Foreign Policy/Intnl Affairs  ,SP  ,2013
GOV 260     ,Intro to International Relations  ,SP  ,2013
GOV 301     ,Western Political Theory-II  ,SP  ,2013
GOV 340     ,European Politics  ,SP  ,2013
GOV 361     ,International Law  ,SP  ,2013
GOV 371     ,Political Economy of Development  ,SP  ,2013
GOV 401     ,Independent Study  ,SP  ,2013
GOV 412     ,Political Communication  ,SP  ,2013
GOV 451     ,British Politics  ,SP  ,2013
GOV 461     ,The Construction of Europe  ,SP  ,2013
GOV 500     ,Senior Seminar  ,SP  ,2013
HHP 102     ,Wellness: A Way of Life  ,SP  ,2013
HIS 120     ,Development of Modern World-II  ,SP  ,2013
HIS 230     ,Development of United States-I  ,SP  ,2013
HIS 240     ,Development of United States-II  ,SP  ,2013
HIS 302     ,History of Ancient Rome  ,SP  ,2013
HIS 310     ,Europe: Hitler to the Present  ,SP  ,2013
HIS 330     ,Eastern Europe: Prehistory to Postcommunism ,SP  ,2013
HIS 368     ,Cold War America  ,SP  ,2013
HIS 376     ,United States History 1900-1945  ,SP  ,2013
HIS 377     ,Modern Latin America  ,SP  ,2013
HIS 383     ,Vietnam  ,SP  ,2013
HIS 401     ,Independent Study  ,SP  ,2013
HIS 431     ,"Africa in Film, Music and Media  ",SP  ,2013
HIS 500     ,Junior Seminar  ,SP  ,2013
HUM 120     ,Intro to Humanities-II  ,SP  ,2013
HUM 200     ,Special Topics Abroad  ,SP  ,2013
HUM 286     ,Pop Culture & the War in Britain  ,SP  ,2013
HUM 290     ,Questions of Travel  ,SP  ,2013
HUM 300     ,Group Registration  ,SP  ,2013
HUM 401     ,Independent Study  ,SP  ,2013
INT 400     ,Internship  ,SP  ,2013
IST 400     ,Directed Study  ,SP  ,2013
IST 500     ,Senior Seminar  ,SP  ,2013
JPN 120     ,Fundamentals of Japanese-II  ,SP  ,2013
JPN 220     ,Intermediate Japanese-II  ,SP  ,2013
JPN 401     ,Independent Study  ,SP  ,2013
LAS 210     ,Intro to Latin American Studies  ,SP  ,2013
LIN 401     ,Independent Study  ,SP  ,2013
MAT 130     ,Introduction to Statistics  ,SP  ,2013
MAT 141     ,Integral Calculus w/Review  ,SP  ,2013
MAT 171     ,Calculus-II  ,SP  ,2013
MAT 190     ,Discrete Mathematics  ,SP  ,2013
MAT 230     ,Calculus-III  ,SP  ,2013
MAT 270     ,Mathematical Methods ofEconomics  ,SP  ,2013
MAT 290     ,Foundations of Mathematics  ,SP  ,2013
MAT 331     ,Abstract Algebra-II  ,SP  ,2013
MAT 360     ,Differential Equations  ,SP  ,2013
MAT 415     ,Numerical Differential Equations  ,SP  ,2013
MUS 110     ,Fundamentals of Music  ,SP  ,2013
MUS 135     ,Opera Workshop  ,SP  ,2013
MUS 140     ,First-Year Flute Lessons  ,SP  ,2013
MUS 143     ,First-Year Clarinet Lessons  ,SP  ,2013
MUS 144     ,First-Year Saxophone Lessons  ,SP  ,2013
MUS 145     ,First-Year Trumpet Lessons  ,SP  ,2013
MUS 148     ,First-Year Euphonium Lessons  ,SP  ,2013
MUS 150     ,First-Year Percussion Lessons  ,SP  ,2013
MUS 151     ,First-Year Violin Lessons  ,SP  ,2013
MUS 153     ,First-Year Violoncello Lessons  ,SP  ,2013
MUS 155     ,First-Year Harp Lessons  ,SP  ,2013
MUS 156     ,First-Year Guitar Lessons  ,SP  ,2013
MUS 157     ,First-Year Piano Lessons  ,SP  ,2013
MUS 160     ,First-Year Voice Lessons  ,SP  ,2013
MUS 161     ,First-Year Composition Lessons  ,SP  ,2013
MUS 163     ,First-Year Jazz Piano Lessons  ,SP  ,2013
MUS 165     ,First-Year Digital Music Tech  ,SP  ,2013
MUS 166     ,First-Year Banjo Lessons  ,SP  ,2013
MUS 167     ,First-Year Classical Gtr Lessons  ,SP  ,2013
MUS 168     ,First-Year Mandolin Lessons  ,SP  ,2013
MUS 183     ,Centre College Choir  ,SP  ,2013
MUS 184     ,Centre Singers  ,SP  ,2013
MUS 191     ,Centre Orchestra  ,SP  ,2013
MUS 192     ,CentreJazz  ,SP  ,2013
MUS 194     ,Centre Percussion  ,SP  ,2013
MUS 195     ,Centre College Chamber Ensemble  ,SP  ,2013
MUS 196     ,Kentucky Music Ensemble  ,SP  ,2013
MUS 231     ,"Music History, Form &Analysis-II  ",SP  ,2013
MUS 240     ,Second-Year Flute Lessons  ,SP  ,2013
MUS 244     ,Second-Year Saxophone Lessons  ,SP  ,2013
MUS 251     ,Second-Year Violin Lessons  ,SP  ,2013
MUS 255     ,Second-Year Harp Lessons  ,SP  ,2013
MUS 256     ,Second-Year Guitar Lessons  ,SP  ,2013
MUS 257     ,Second-Year Piano Lessons  ,SP  ,2013
MUS 260     ,Second-Year Voice Lessons  ,SP  ,2013
MUS 261     ,Second-Year Composition Lessons  ,SP  ,2013
MUS 265     ,Second-Year Digital Music Tech  ,SP  ,2013
MUS 337     ,The Beatles  ,SP  ,2013
MUS 340     ,Third-Year Flute Lessons  ,SP  ,2013
MUS 344     ,Third-Year Saxaphone Lessons  ,SP  ,2013
MUS 345     ,Third-Year Trumpet Lessons  ,SP  ,2013
MUS 346     ,Third-Year French Horn Lessons  ,SP  ,2013
MUS 350     ,Third-Year Percussion Lessons  ,SP  ,2013
MUS 351     ,Third-Year Violin Lessons  ,SP  ,2013
MUS 355     ,Third-Year Harp Lessons  ,SP  ,2013
MUS 357     ,Third-Year Piano Lessons  ,SP  ,2013
MUS 360     ,Third-Year Voice Lessons  ,SP  ,2013
MUS 362     ,Third-Year Bass Guitar Lessons  ,SP  ,2013
MUS 363     ,Third-Year Jazz Piano Lessons  ,SP  ,2013
MUS 366     ,Third-Year Banjo Lessons  ,SP  ,2013
MUS 442     ,Fourth-Year Bassoon Lessons  ,SP  ,2013
MUS 450     ,Fourth-Year Percussion Lessons  ,SP  ,2013
MUS 451     ,Fourth-Year Violin Lessons  ,SP  ,2013
MUS 452     ,Fourth-Year Viola Lessons  ,SP  ,2013
MUS 457     ,Fourth-Year Piano Lessons  ,SP  ,2013
MUS 460     ,Fourth-Year Voice Lessons  ,SP  ,2013
MUS 500     ,Senior Recital  ,SP  ,2013
MUS 501     ,Senior Project  ,SP  ,2013
NSC 110     ,Natural Science-I  ,SP  ,2013
NSC 110L    ,NSC 110 Lab  ,SP  ,2013
NSC 140     ,Environmental Geology  ,SP  ,2013
NSC 140L    ,NSC 140 Lab  ,SP  ,2013
PEC 452     ,Political Economy of Development  ,SP  ,2013
PHI 110     ,Intro to Philosophy  ,SP  ,2013
PHI 140     ,Intro to Ethical Thinking  ,SP  ,2013
PHI 220     ,17th- & 18th-Century Philosophy  ,SP  ,2013
PHI 230     ,Symbolic Logic  ,SP  ,2013
PHI 303     ,Biomedical Ethics  ,SP  ,2013
PHI 400     ,Directed Study  ,SP  ,2013
PHI 401     ,Independent Study  ,SP  ,2013
PHI 500     ,Senior Seminar  ,SP  ,2013
PHY 110     ,Intro to Physics  ,SP  ,2013
PHY 110L    ,PHY 110 Lab  ,SP  ,2013
PHY 120     ,Intro/Physics for Life Sciences  ,SP  ,2013
PHY 120L    ,PHY 120 Lab  ,SP  ,2013
PHY 230     ,General Physics-III  ,SP  ,2013
PHY 230L    ,PHY 230 Lab  ,SP  ,2013
PHY 320     ,Modern Physics-II  ,SP  ,2013
PHY 399     ,Introductory Quantum Mechanics  ,SP  ,2013
PHY 402     ,Research Participation  ,SP  ,2013
PSY 110     ,Intro to Psychology  ,SP  ,2013
PSY 210     ,Experimental Design: Psychology  ,SP  ,2013
PSY 250     ,Introduction to Research  ,SP  ,2013
PSY 300     ,Cognition  ,SP  ,2013
PSY 310     ,Personality  ,SP  ,2013
PSY 315     ,Health Psychology  ,SP  ,2013
PSY 320     ,Abnormal Psychology  ,SP  ,2013
PSY 350     ,Advanced Research Topics  ,SP  ,2013
PSY 351     ,Advanced Research Topics  ,SP  ,2013
PSY 360     ,Social Psychology  ,SP  ,2013
PSY 500     ,Senior Seminar  ,SP  ,2013
REL 110     ,Biblical History and Ideas  ,SP  ,2013
REL 120     ,History of Christian Thought  ,SP  ,2013
REL 130     ,Eastern Religious Traditions  ,SP  ,2013
REL 150     ,Western Religious Traditions  ,SP  ,2013
REL 160     ,Biblical Hebrew  ,SP  ,2013
REL 317     ,"Illness, Healing and Miracles  ",SP  ,2013
REL 333     ,Concepts of the Qur'an  ,SP  ,2013
REL 360     ,Advanced Topics in Hebrew  ,SP  ,2013
REL 430     ,Introduction to World Buddhism  ,SP  ,2013
REL 500     ,Senior Seminar  ,SP  ,2013
SOC 103     ,Intro to Family Life  ,SP  ,2013
SOC 110     ,Intro to Sociology  ,SP  ,2013
SOC 120     ,Social Structure  ,SP  ,2013
SOC 301     ,Qualitative Field Methods  ,SP  ,2013
SOC 306     ,Microsociological Theory  ,SP  ,2013
SOC 307     ,Feminist Ethnography&Methodology  ,SP  ,2013
SPA 120     ,Fundamentals-II  ,SP  ,2013
SPA 121     ,Review of Fundamentals  ,SP  ,2013
SPA 210     ,Intermediate-I  ,SP  ,2013
SPA 220     ,Intermediate-II  ,SP  ,2013
SPA 230     ,Adv Spanish Grammar/Composition  ,SP  ,2013
SPA 240     ,Advanced Conversation  ,SP  ,2013
SPA 250     ,Intro to Literary Analysis  ,SP  ,2013
SPA 255     ,Hispanic Linguistics  ,SP  ,2013
SPA 271     ,Latin American Culture Abroad  ,SP  ,2013
SPA 340     ,20th-Century Spanish Literature  ,SP  ,2013
SPA 350     ,Junior Seminar  ,SP  ,2013
SPA 445     ,Literatura Mexicana y Yucateca  ,SP  ,2013
SPA 465     ,U.S. Latino/a Literature  ,SP  ,2013
FRE 325     ,Culture and History of Normandy  ,SU  ,2013
GER 350     ,German Cultural Geography  ,SU  ,2013
HUM 290     ,Questions of Travel  ,SU  ,2013
HUM 291     ,Culture and History of Normandy  ,SU  ,2013
INT 400     ,Internship  ,SU  ,2013
AMS 110     ,Introduction to the Army  ,FA  ,2013
AMS 310     ,Leadership & Management-I  ,FA  ,2013
ANT 110     ,Intro to Cultural Anthropology  ,FA  ,2013
ANT 120     ,Intro to Physical Anthropology  ,FA  ,2013
ANT 304     ,History of Anthropology  ,FA  ,2013
ANT 305     ,Research Methods  ,FA  ,2013
ANT 337     ,African American Cultures  ,FA  ,2013
ANT 340     ,Intro to Folklore  ,FA  ,2013
ANT 401     ,Independent Study  ,FA  ,2013
ANT 451     ,Ancient Maya Culture  ,FA  ,2013
ANT 500     ,Advanced Seminar  ,FA  ,2013
ARH 260     ,Survey of Western Art-I  ,FA  ,2013
ARH 263     ,Molec. Modernism: Manet To Marc  ,FA  ,2013
ARH 370     ,N. European Art:4-16th Centuries  ,FA  ,2013
ARH 384     ,Art & Authority:Power of Images  ,FA  ,2013
ARH 399     ,Art/Architecture Washington D.C.  ,FA  ,2013
ARH 401     ,Independent Study  ,FA  ,2013
ARS 110     ,Introduction to Drawing  ,FA  ,2013
ARS 210     ,Painting & Drawing-I  ,FA  ,2013
ARS 220     ,Painting & Drawing-II  ,FA  ,2013
ARS 230     ,Ceramics-I  ,FA  ,2013
ARS 240     ,Hot Glass-I  ,FA  ,2013
ARS 320     ,Painting & Drawing-III  ,FA  ,2013
ARS 321     ,Painting & Drawing-IV  ,FA  ,2013
ARS 330     ,Ceramics-II  ,FA  ,2013
ARS 341     ,Hot Glass-III  ,FA  ,2013
ARS 400     ,Directed Study  ,FA  ,2013
ARS 401     ,Independent Study  ,FA  ,2013
ARS 420     ,Painting & Drawing-V  ,FA  ,2013
BIO 110     ,"Evolution, Biodiversity, Ecology  ",FA  ,2013
BIO 110L    ,BIO 110 Lab  ,FA  ,2013
BIO 210     ,Introduction to Genetics  ,FA  ,2013
BIO 210L    ,BIO 210 Lab  ,FA  ,2013
BIO 225     ,Human Anatomy & Physiology  ,FA  ,2013
BIO 230     ,Vertebrate Nutrition  ,FA  ,2013
BIO 300     ,Macroevolution  ,FA  ,2013
BIO 320     ,Natural History of Vertebrates  ,FA  ,2013
BIO 370     ,Principles of Ecology  ,FA  ,2013
BIO 370L    ,BIO 370 Lab  ,FA  ,2013
BIO 371     ,Behavioral Ecology: Avian Reproduction Strategies ,FA  ,2013
BIO 380     ,Herpetology  ,FA  ,2013
BIO 385     ,Cellular Neurobiology  ,FA  ,2013
BIO 405     ,Advanced Research Topics  ,FA  ,2013
BIO 500     ,Senior Seminar  ,FA  ,2013
BMB 210     ,Intro to Biochem & Cell Biology  ,FA  ,2013
BMB 210L    ,BMB 210 lab  ,FA  ,2013
BMB 310     ,Macromolecules  ,FA  ,2013
BMB 330     ,Molecular Genetics  ,FA  ,2013
BMB 335     ,Lab in Molecular Genetics  ,FA  ,2013
BMB 402     ,Research Participation  ,FA  ,2013
BMB 405     ,Advanced Research Topics  ,FA  ,2013
BNS 250     ,Introduction to Research  ,FA  ,2013
BNS 295     ,Physiological Psychology  ,FA  ,2013
BNS 300     ,Advanced Behavioral Neuroscience  ,FA  ,2013
BNS 350     ,Advanced Research Topics  ,FA  ,2013
BNS 351     ,Advanced Research Topics  ,FA  ,2013
BNS 390     ,Human Neuropsychology  ,FA  ,2013
CHE 117     ,Chemistry and the Modern World  ,FA  ,2013
CHE 117L    ,CHE 117 Lab  ,FA  ,2013
CHE 131     ,General Chemistry-I  ,FA  ,2013
CHE 131L    ,CHE 131 Lab  ,FA  ,2013
CHE 132     ,General Chemistry-II  ,FA  ,2013
CHE 132L    ,CHE 132 Lab  ,FA  ,2013
CHE 135     ,Accelerated General Chemistry  ,FA  ,2013
CHE 135L    ,CHE 135 Lab  ,FA  ,2013
CHE 241     ,Organic Chemistry-I  ,FA  ,2013
CHE 241L    ,CHE 241 Lab  ,FA  ,2013
CHE 242     ,Organic Chemistry-II  ,FA  ,2013
CHE 242L    ,CHE 242 Lab  ,FA  ,2013
CHE 263     ,Molec. Modernism: Manet to Marc  ,FA  ,2013
CHE 332     ,Inorganic Chemistry  ,FA  ,2013
CHE 362     ,Quantum Chemistry & Spectroscopy  ,FA  ,2013
CHE 400     ,Directed Study  ,FA  ,2013
CHE 405     ,Advanced Research Topics  ,FA  ,2013
CHN 110     ,Fundamentals of Chinese-I  ,FA  ,2013
CHN 210     ,Intermediate Chinese-I  ,FA  ,2013
CHN 330     ,Adv Intermediate Chinese-III  ,FA  ,2013
CLA 110     ,Latin: Fundamentals-I  ,FA  ,2013
CLA 213     ,Romans in Love  ,FA  ,2013
CLA 301     ,History of Ancient Greece  ,FA  ,2013
CLA 313     ,Romans in Love  ,FA  ,2013
CLA 400     ,Directed Study  ,FA  ,2013
CON 001     ,Convocations  ,FA  ,2013
CRW 150     ,Fundamentals of Fiction Writing  ,FA  ,2013
CRW 160     ,Fund. of Creative Non-Fiction  ,FA  ,2013
CRW 401     ,Independent Study  ,FA  ,2013
CSC 117     ,Intro to Computer Science  ,FA  ,2013
CSC 221     ,Computer Organization  ,FA  ,2013
CSC 334     ,Theoretical Foundations Comp Sci  ,FA  ,2013
CSC 401     ,Independent Study  ,FA  ,2013
CSC 410     ,Database Systems  ,FA  ,2013
DRA 111     ,Practicum  ,FA  ,2013
DRA 114     ,Beginning Modern Dance Technique  ,FA  ,2013
DRA 115     ,Intermed. Modern Dance Technique  ,FA  ,2013
DRA 117     ,Acting-I  ,FA  ,2013
DRA 150     ,Intro to Technical Theatre  ,FA  ,2013
DRA 150L    ,DRA 150 Lab  ,FA  ,2013
DRA 230     ,History of the Theatre  ,FA  ,2013
DRA 330     ,Playwriting  ,FA  ,2013
DRA 348     ,Contemporary Women Playwrights  ,FA  ,2013
DRA 355     ,Stage Management  ,FA  ,2013
DRA 401     ,Independent Study  ,FA  ,2013
ECO 110     ,Intro to Economics  ,FA  ,2013
ECO 210     ,Macroeconomic Analysis  ,FA  ,2013
ECO 220     ,Microeconomic Analysis  ,FA  ,2013
ECO 260     ,Financial Accounting  ,FA  ,2013
ECO 290     ,Math Methods for Economists  ,FA  ,2013
ECO 310     ,Comparative Economic Systems  ,FA  ,2013
ECO 340     ,Managerial Finance  ,FA  ,2013
ECO 390     ,Econometrics  ,FA  ,2013
ECO 395     ,Empirical Analysis Econ/Finance  ,FA  ,2013
ECO 420     ,International Trade  ,FA  ,2013
ECO 435     ,Theory of Investments  ,FA  ,2013
ECO 480     ,Industrial Organization  ,FA  ,2013
ECO 500     ,Senior Seminar  ,FA  ,2013
EDU 226     ,Technology and Education  ,FA  ,2013
EDU 228     ,Educational Psychology  ,FA  ,2013
EDU 270     ,The Autism Puzzle  ,FA  ,2013
EDU 330     ,Diversity/Inclusion in Classroom  ,FA  ,2013
EDU 333     ,Instructional Design: Literacy & Learning ,FA  ,2013
EDU 335     ,"Sec Edu Planning, Evaluation, & Classroom Management ",FA  ,2013
EDU 342     ,Language Arts Methods  ,FA  ,2013
ENG 210     ,British Literature-I  ,FA  ,2013
ENG 230     ,American Literature  ,FA  ,2013
ENG 301     ,Shakespeare-I  ,FA  ,2013
ENG 369     ,Crime in Literature  ,FA  ,2013
ENG 383     ,Contemporary Fabulist Fiction  ,FA  ,2013
ENG 386     ,Getting Back to Nature  ,FA  ,2013
ENG 500     ,Senior Seminar  ,FA  ,2013
ENS 210     ,Intro to Environmental Studies  ,FA  ,2013
ENS 251     ,Human Ecology in the Yucatan  ,FA  ,2013
ENS 401     ,Independent Study  ,FA  ,2013
ENS 500     ,Senior Seminar  ,FA  ,2013
EXO 001     ,Extended Orientation  ,FA  ,2013
FLM 205     ,Introduction to Film  ,FA  ,2013
FLM 400     ,Directed Study  ,FA  ,2013
FRE 110     ,Intro French Lang. & Culture-I  ,FA  ,2013
FRE 210     ,Intermediate Workshop  ,FA  ,2013
FRE 220     ,Intermediate Workshop  ,FA  ,2013
FRE 251     ,Contemporary French Culture  ,FA  ,2013
FRE 261     ,Francophone World  ,FA  ,2013
FRE 306     ,French Phonetics  ,FA  ,2013
FRE 350     ,Contemporary French Culture  ,FA  ,2013
FRE 470     ,Impressionism and Nature  ,FA  ,2013
GER 110     ,German Culture and Language-I  ,FA  ,2013
GER 210     ,Images of Daily Life & Geography  ,FA  ,2013
GER 325     ,German Film  ,FA  ,2013
GER 400     ,Directed Study  ,FA  ,2013
GER 401     ,Independent Study  ,FA  ,2013
GLC 210     ,Intro to Global Commerce  ,FA  ,2013
GNS 210     ,Intro to Gender Studies  ,FA  ,2013
HIS 110     ,Development of Modern World-I  ,FA  ,2013
HIS 120     ,Development of Modern World-II  ,FA  ,2013
HIS 230     ,Development of United States-I  ,FA  ,2013
HIS 301     ,History of Ancient Greece  ,FA  ,2013
HIS 308     ,Europe in Revolution  ,FA  ,2013
HIS 323     ,History of the British Isles-I  ,FA  ,2013
HIS 331     ,Soviet Union & Its Successors  ,FA  ,2013
HIS 333     ,Chairman Mao's China  ,FA  ,2013
HIS 340     ,Age of the Samurai  ,FA  ,2013
HIS 351     ,African Kingdoms&ColonialEmpires  ,FA  ,2013
HIS 367     ,America: North and South  ,FA  ,2013
HIS 468     ,Race in Latin America  ,FA  ,2013
HIS 469     ,Race in United States History  ,FA  ,2013
HIS 500     ,Junior Seminar  ,FA  ,2013
HUM 110     ,Intro to Humanities-I  ,FA  ,2013
HUM 111     ,Expository Writing/Humanities-I  ,FA  ,2013
HUM 200     ,Special Topics Abroad  ,FA  ,2013
HUM 203     ,History and Culture of England  ,FA  ,2013
HUM 258     ,Life in Merida  ,FA  ,2013
HUM 300     ,Group Registration  ,FA  ,2013
INT 400     ,Internship  ,FA  ,2013
IST 500     ,Senior Seminar  ,FA  ,2013
JPN 110     ,Fundamentals of Japanese-I  ,FA  ,2013
JPN 210     ,Intermediate Japanese-I  ,FA  ,2013
JPN 400     ,Directed Study  ,FA  ,2013
LIN 210     ,Introduction to Linguistics  ,FA  ,2013
MAT 110     ,Mathematics in Our Society  ,FA  ,2013
MAT 130     ,Introduction to Statistics  ,FA  ,2013
